time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target,active_rate,confidence,alpha
154,3.76724,22108.5,0,0,3.38039,0.0220531,2.00744,4,0.00018,0,5.42853e-05
155,3.76902,22107.5,0,0,3.35715,0.0222152,2.00753,4,0.00018,0,5.42794e-05
156,3.77079,22106.5,0,0,3.43615,0.0224017,2.00762,4,0.00018,0,5.41147e-05
157,3.77256,22105.6,0,0,3.44578,0.0225748,2.0077,4,0.00018,0,5.4041e-05
158,3.77433,22104.6,0,0,3.55554,0.0227734,2.00779,4,0.00018,0,5.38047e-05
159,3.7761,22103.6,0,0,3.61914,0.022966,2.00788,4,0.00018,0,5.36138e-05
160,3.77787,22102.6,0,0,3.70391,0.023167,2.00797,4,0.00018,0,5.33745e-05
161,3.77964,22101.6,0,0,3.73783,0.0233595,2.00806,4,0.00018,0,5.31952e-05
162,3.7814,22100.5,0,0,3.79887,0.0235605,2.00815,4,0.00018,0,5.2968e-05
163,3.78317,22099.5,0,0,3.8138,0.023753,2.00823,4,0.00018,0,5.27995e-05
164,3.78493,22098.5,0,0,3.75277,0.0239272,2.00832,4,0.00018,0,5.27478e-05
165,3.78669,22097.5,0,0,3.70395,0.0241014,2.00841,4,0.00018,0,5.26973e-05
166,3.78846,22096.5,0,0,3.67953,0.0242793,2.0085,4,0.00018,0,5.26255e-05
167,3.79022,22095.4,0,0,3.64536,0.0244536,2.00859,4,0.00018,0,5.25777e-05
168,3.79198,22094.4,0,0,3.63265,0.0246314,2.00868,4,0.00018,0,5.25087e-05
169,3.79374,22093.4,0,0,3.63223,0.0248117,2.00877,4,0.00018,0,5.24265e-05
170,3.79549,22092.4,0,0,3.67564,0.0250029,2.00886,4,0.00018,0,5.22798e-05
171,3.79725,22091.4,0,0,3.73459,0.0252002,2.00895,4,0.00018,0,5.21005e-05
172,3.79901,22090.4,0,0,3.78176,0.0253975,2.00904,4,0.00018,0,5.1926e-05
173,3.80076,22089.3,0,0,3.79526,0.0255887,2.00913,4,0.00018,0,5.17922e-05
174,3.80251,22088.3,0,0,3.83029,0.0257859,2.00922,4,0.00018,0,5.16259e-05
175,3.80427,22087.3,0,0,3.83408,0.0259771,2.00931,4,0.00018,0,5.14997e-05
176,3.80602,22086.2,0,0,3.83712,0.0261682,2.0094,4,0.00018,0,5.13767e-05
177,3.80777,22085.2,0,0,3.86378,0.0263655,2.00949,4,0.00018,0,5.12215e-05
178,3.80952,22084.1,0,0,3.88511,0.0265627,2.00958,4,0.00018,0,5.10703e-05
179,3.81127,22083.1,0,0,3.87794,0.0267538,2.00967,4,0.00018,0,5.09579e-05
180,3.81301,22082,0,0,3.89643,0.026951,2.00976,4,0.00018,0,5.08137e-05
181,3.81476,22081,0,0,3.86758,0.0271372,2.00985,4,0.00018,0,5.07353e-05
182,3.81651,22079.9,0,0,3.78115,0.0273077,2.00994,4,0.00018,0,5.0749e-05
183,3.81825,22078.9,0,0,3.77535,0.0274939,2.01003,4,0.00018,0,5.06723e-05
184,3.81999,22077.8,0,0,3.87233,0.0277055,2.01012,4,0.00018,0,5.04536e-05
185,3.82173,22076.7,0,0,3.92096,0.0279099,2.01021,4,0.00018,0,5.02816e-05
186,3.82348,22075.7,0,0,3.95987,0.0281143,2.0103,4,0.00018,0,5.01143e-05
187,3.82522,22074.6,0,0,3.99099,0.0283187,2.01039,4,0.00018,0,4.99515e-05
188,3.82695,22073.5,0,0,3.9675,0.0285109,2.01048,4,0.00018,0,4.98596e-05
189,3.82869,22072.4,0,0,3.9487,0.0287032,2.01057,4,0.00018,0,4.977e-05
190,3.83043,22071.4,0,0,3.93366,0.0288954,2.01066,4,0.00018,0,4.96824e-05
191,3.83216,22070.3,0,0,3.92163,0.0290876,2.01075,4,0.00018,0,4.9597e-05
192,3.8339,22069.2,0,0,3.91201,0.0292799,2.01084,4,0.00018,0,4.95136e-05
193,3.83563,22068.1,0,0,3.90431,0.0294721,2.01093,4,0.00018,0,4.94322e-05
194,3.83737,22067.1,0,0,3.89815,0.0296643,2.01103,4,0.00018,0,4.93528e-05
195,3.8391,22066,0,0,3.87381,0.0298516,2.01112,4,0.00018,0,4.93014e-05
196,3.84083,22064.9,0,0,3.85434,0.030039,2.01121,4,0.00018,0,4.92511e-05
197,3.84256,22063.9,0,0,3.83876,0.0302263,2.0113,4,0.00018,0,4.92021e-05
198,3.84429,22062.8,0,0,3.82629,0.0304136,2.01139,4,0.00018,0,4.91541e-05
199,3.84601,22061.8,0,0,3.80174,0.0305972,2.01148,4,0.00018,0,4.91267e-05
200,3.84774,22060.7,0,0,3.7821,0.0307809,2.01158,4,0.00018,0,4.91e-05
201,3.84947,22059.7,0,0,3.76639,0.0309645,2.01167,4,0.00018,0,4.90739e-05
202,3.85119,22058.6,0,0,3.71973,0.0311396,2.01176,4,0.00018,0,4.90938e-05
203,3.85291,22057.6,0,0,3.71649,0.0313233,2.01185,4,0.00018,0,4.90679e-05
204,3.85464,22056.5,0,0,3.76243,0.031519,2.01194,4,0.00018,0,4.8978e-05
205,3.85636,22055.5,0,0,3.79919,0.0317147,2.01204,4,0.00018,0,4.88903e-05
206,3.85808,22054.4,0,0,3.80435,0.0319044,2.01213,4,0.00018,0,4.88367e-05
207,3.8598,22053.4,0,0,3.80848,0.0320941,2.01222,4,0.00018,0,4.87843e-05
208,3.86152,22052.3,0,0,3.81178,0.0322837,2.01231,4,0.00018,0,4.87331e-05
209,3.86323,22051.3,0,0,3.81443,0.0324733,2.0124,4,0.00018,0,4.86831e-05
210,3.86495,22050.2,0,0,3.85047,0.0326714,2.0125,4,0.00018,0,4.85899e-05
211,3.86666,22049.2,0,0,3.8793,0.0328695,2.01259,4,0.00018,0,4.84988e-05
212,3.86838,22048.1,0,0,3.90236,0.0330676,2.01268,4,0.00018,0,4.841e-05
213,3.87009,22047,0,0,3.92081,0.0332657,2.01278,4,0.00018,0,4.83234e-05
214,3.8718,22046,0,0,3.93073,0.0334626,2.01287,4,0.00018,0,4.8245e-05
215,3.87351,22044.9,0,0,3.85608,0.0336388,2.01296,4,0.00018,0,4.8275e-05
216,3.87522,22043.8,0,0,3.79636,0.033815,2.01305,4,0.00018,0,4.83044e-05
217,3.87693,22042.8,0,0,3.74858,0.0339911,2.01315,4,0.00018,0,4.83334e-05
218,3.87864,22041.7,0,0,3.77841,0.0341843,2.01324,4,0.00018,0,4.82738e-05
219,3.88035,22040.7,0,0,3.83617,0.034386,2.01333,4,0.00018,0,4.81719e-05
220,3.88205,22039.6,0,0,3.8872,0.0345888,2.01343,4,0.00018,0,4.80664e-05
221,3.88376,22038.6,0,0,3.92803,0.0347917,2.01352,4,0.00018,0,4.79635e-05
222,3.88546,22037.5,0,0,3.98,0.0349993,2.01361,4,0.00018,0,4.78386e-05
223,3.88717,22036.4,0,0,4.00227,0.0352021,2.01371,4,0.00018,0,4.77412e-05
224,3.88887,22035.3,0,0,4.02009,0.0354049,2.0138,4,0.00018,0,4.76463e-05
225,3.89057,22034.2,0,0,4.01499,0.0356029,2.0139,4,0.00018,0,4.75779e-05
226,3.89227,22033.1,0,0,4.03026,0.0358057,2.01399,4,0.00018,0,4.74869e-05
227,3.89397,22032,0,0,4.04248,0.0360085,2.01408,4,0.00018,0,4.73982e-05
228,3.89567,22030.9,0,0,4.05225,0.0362112,2.01418,4,0.00018,0,4.73116e-05
229,3.89736,22029.8,0,0,4.06007,0.036414,2.01427,4,0.00018,0,4.72271e-05
230,3.89906,22028.7,0,0,4.11455,0.0366288,2.01437,4,0.00018,0,4.70853e-05
231,3.90075,22027.6,0,0,4.15813,0.0368436,2.01446,4,0.00018,0,4.69472e-05
232,3.90245,22026.5,0,0,4.13027,0.0370427,2.01455,4,0.00018,0,4.6889e-05
233,3.90414,22025.4,0,0,4.0983,0.0372394,2.01465,4,0.00018,0,4.68439e-05
234,3.90583,22024.3,0,0,3.94617,0.0374044,2.01474,4,0.00018,0,4.6954e-05
235,3.90752,22023.2,0,0,3.76558,0.0375547,2.01484,4,0.00018,0,4.71348e-05
236,3.90921,22022.2,0,0,3.62111,0.0377049,2.01493,4,0.00018,0,4.73133e-05
237,3.9109,22021.1,0,0,3.50554,0.0378552,2.01503,4,0.00018,0,4.74897e-05
238,3.91259,22020.1,0,0,3.49641,0.0380263,2.01512,4,0.00018,0,4.75592e-05
239,3.91427,22019.1,0,0,3.50862,0.0382023,2.01522,4,0.00018,0,4.7603e-05
240,3.91596,22018.1,0,0,3.59613,0.0383977,2.01531,4,0.00018,0,4.75484e-05
241,3.91765,22017.1,0,0,3.66615,0.0385931,2.01541,4,0.00018,0,4.74951e-05
242,3.91933,22016,0,0,3.72216,0.0387885,2.0155,4,0.00018,0,4.7443e-05
243,3.92101,22015,0,0,3.76697,0.0389838,2.0156,4,0.00018,0,4.73922e-05
244,3.92269,22014,0,0,3.68111,0.0391488,2.01569,4,0.00018,0,4.74941e-05
245,3.92437,22012.9,0,0,3.61241,0.0393137,2.01579,4,0.00018,0,4.75945e-05
246,3.92605,22011.9,0,0,3.67433,0.0395078,2.01588,4,0.00018,0,4.75465e-05
247,3.92773,22010.9,0,0,3.68989,0.0396935,2.01598,4,0.00018,0,4.75421e-05
248,3.92941,22009.9,0,0,3.73631,0.0398876,2.01608,4,0.00018,0,4.74953e-05
249,3.93109,22008.8,0,0,3.77829,0.0400829,2.01617,4,0.00018,0,4.74435e-05
250,3.93276,22007.8,0,0,3.81187,0.0402782,2.01627,4,0.00018,0,4.7393e-05
251,3.93444,22006.8,0,0,3.83874,0.0404735,2.01636,4,0.00018,0,4.73436e-05
252,3.93611,22005.7,0,0,3.86023,0.0406688,2.01646,4,0.00018,0,4.72953e-05
253,3.93778,22004.7,0,0,3.87743,0.0408641,2.01655,4,0.00018,0,4.72482e-05
254,3.93946,22003.6,0,0,3.88634,0.0410581,2.01665,4,0.00018,0,4.72081e-05
255,3.94113,22002.6,0,0,3.87407,0.0412473,2.01675,4,0.00018,0,4.71928e-05
256,3.9428,22001.5,0,0,3.85455,0.0414341,2.01684,4,0.00018,0,4.71899e-05
257,3.94446,22000.5,0,0,3.83893,0.0416208,2.01694,4,0.00018,0,4.71871e-05
258,3.94613,21999.4,0,0,3.82643,0.0418076,2.01704,4,0.00018,0,4.71844e-05
259,3.9478,21998.4,0,0,3.78238,0.0419858,2.01713,4,0.00018,0,4.72239e-05
260,3.94946,21997.3,0,0,3.74714,0.042164,2.01723,4,0.00018,0,4.72627e-05
261,3.95113,21996.3,0,0,3.76272,0.0423531,2.01733,4,0.00018,0,4.72466e-05
262,3.95279,21995.2,0,0,3.77517,0.0425423,2.01742,4,0.00018,0,4.72308e-05
263,3.95446,21994.2,0,0,3.78514,0.0427314,2.01752,4,0.00018,0,4.72155e-05
264,3.95612,21993.2,0,0,3.79311,0.0429205,2.01762,4,0.00018,0,4.72005e-05
265,3.95778,21992.1,0,0,3.90098,0.043135,2.01771,4,0.00018,0,4.7061e-05
266,3.95944,21991,0,0,3.98727,0.0433494,2.01781,4,0.00018,0,4.69251e-05
267,3.9611,21990,0,0,3.84266,0.0435105,2.01791,4,0.00018,0,4.70535e-05
268,3.96275,21988.9,0,0,3.72696,0.0436715,2.018,4,0.00018,0,4.718e-05
269,3.96441,21987.9,0,0,3.71255,0.0438521,2.0181,4,0.00018,0,4.72079e-05
270,3.96607,21986.9,0,0,3.70101,0.0440326,2.0182,4,0.00018,0,4.72354e-05
271,3.96772,21985.8,0,0,3.7549,0.0442289,2.0183,4,0.00018,0,4.71844e-05
272,3.96938,21984.8,0,0,3.81735,0.0444301,2.01839,4,0.00018,0,4.71108e-05
273,3.97103,21983.7,0,0,3.87698,0.0446336,2.01849,4,0.00018,0,4.70271e-05
274,3.97268,21982.7,0,0,3.92469,0.0448372,2.01859,4,0.00018,0,4.69454e-05
275,3.97433,21981.6,0,0,3.96285,0.0450407,2.01869,4,0.00018,0,4.68656e-05
276,3.97598,21980.5,0,0,3.99338,0.0452442,2.01878,4,0.00018,0,4.67878e-05
277,3.97763,21979.5,0,0,4.0178,0.0454478,2.01888,4,0.00018,0,4.67118e-05
278,3.97928,21978.4,0,0,4.03251,0.0456501,2.01898,4,0.00018,0,4.66434e-05
279,3.98093,21977.3,0,0,4.02493,0.0458475,2.01908,4,0.00018,0,4.65999e-05
280,3.98257,21976.2,0,0,4.01887,0.0460449,2.01918,4,0.00018,0,4.65574e-05
281,3.98422,21975.1,0,0,4.01402,0.0462424,2.01927,4,0.00018,0,4.65159e-05
282,3.98586,21974,0,0,3.99077,0.0464349,2.01937,4,0.00018,0,4.64986e-05
283,3.9875,21972.9,0,0,3.93332,0.0466178,2.01947,4,0.00018,0,4.65282e-05
284,3.98915,21971.9,0,0,3.88737,0.0468006,2.01957,4,0.00018,0,4.65573e-05
285,3.99079,21970.8,0,0,3.90398,0.0469968,2.01967,4,0.00018,0,4.65217e-05
286,3.99243,21969.7,0,0,3.86875,0.0471809,2.01977,4,0.00018,0,4.65452e-05
287,3.99407,21968.7,0,0,3.84543,0.0473661,2.01987,4,0.00018,0,4.65624e-05
288,3.9957,21967.6,0,0,3.87043,0.0475623,2.01996,4,0.00018,0,4.65269e-05
