time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target
5822,7.08802,11934.2,0,0,6.92891,1.52768,3.01882,4
5823,7.08823,11932.8,0,0,7.08538,1.52799,3.01902,4
5824,7.08843,11930.4,0,0,7.183,1.52829,3.01923,4
5825,7.08864,11927.3,0,0,7.2611,1.52859,3.01943,4
5826,7.08884,11923.4,0,0,7.32358,1.5289,3.01963,4
5827,7.08905,11918.9,0,0,7.37816,1.5292,3.01984,4
5828,7.08925,11913.9,0,0,7.41723,1.5295,3.02004,4
5829,7.08945,11909.3,0,0,7.33783,1.52978,3.02024,4
5830,7.08966,11905.1,0,0,7.27431,1.53005,3.02045,4
5831,7.08986,11901.3,0,0,7.22812,1.53033,3.02065,4
5832,7.09007,11897.7,0,0,7.19117,1.5306,3.02086,4
5833,7.09027,11894.5,0,0,7.16161,1.53088,3.02106,4
5834,7.09048,11891.5,0,0,7.13796,1.53115,3.02126,4
5835,7.09068,11888.7,0,0,7.11441,1.53143,3.02147,4
5836,7.09088,11886.1,0,0,7.09557,1.5317,3.02167,4
5837,7.09109,11883.9,0,0,7.07125,1.53197,3.02187,4
5838,7.09129,11881.8,0,0,7.05642,1.53225,3.02208,4
5839,7.0915,11879.9,0,0,7.04455,1.53252,3.02228,4
5840,7.0917,11878.2,0,0,7.03506,1.53279,3.02248,4
5841,7.0919,11876.6,0,0,7.02746,1.53307,3.02269,4
5842,7.09211,11875.2,0,0,7.02139,1.53334,3.02289,4
5843,7.09231,11873.7,0,0,7.03965,1.53362,3.02309,4
5844,7.09252,11871.6,0,0,7.11883,1.53391,3.0233,4
5845,7.09272,11868.4,0,0,7.2419,1.53422,3.0235,4
5846,7.09292,11864.9,0,0,7.28063,1.53452,3.0237,4
5847,7.09313,11861,0,0,7.31161,1.53481,3.02391,4
5848,7.09333,11856.9,0,0,7.32719,1.53511,3.02411,4
5849,7.09353,11852.9,0,0,7.29354,1.53539,3.02431,4
5850,7.09374,11849.2,0,0,7.26199,1.53567,3.02452,4
5851,7.09394,11845.7,0,0,7.23676,1.53595,3.02472,4
5852,7.09415,11842.3,0,0,7.21657,1.53623,3.02492,4
5853,7.09435,11840.2,0,0,7.0705,1.53648,3.02513,4
5854,7.09455,11839.1,0,0,6.95365,1.53672,3.02533,4
5855,7.09476,11838.1,0,0,6.97159,1.537,3.02553,4
5856,7.09496,11837.1,0,0,6.98594,1.53727,3.02574,4
5857,7.09516,11836,0,0,7.00205,1.53755,3.02594,4
5858,7.09537,11835,0,0,7.01494,1.53783,3.02615,4
5859,7.09557,11833.6,0,0,7.06681,1.53811,3.02635,4
5860,7.09577,11831.9,0,0,7.11753,1.5384,3.02655,4
5861,7.09598,11829.5,0,0,7.19494,1.5387,3.02676,4
5862,7.09618,11826.5,0,0,7.25686,1.539,3.02696,4
5863,7.09638,11823.1,0,0,7.3064,1.5393,3.02716,4
5864,7.09659,11819.4,0,0,7.32302,1.53959,3.02737,4
5865,7.09679,11815.6,0,0,7.3225,1.53988,3.02757,4
5866,7.09699,11811.8,0,0,7.32208,1.54017,3.02777,4
5867,7.0972,11807.8,0,0,7.32175,1.54046,3.02798,4
5868,7.0974,11803.8,0,0,7.3353,1.54075,3.02818,4
5869,7.0976,11799.7,0,0,7.32771,1.54104,3.02838,4
5870,7.09781,11795.7,0,0,7.32164,1.54132,3.02859,4
5871,7.09801,11791.8,0,0,7.29371,1.54161,3.02879,4
5872,7.09821,11788.1,0,0,7.27137,1.54189,3.02899,4
5873,7.09842,11784.6,0,0,7.2535,1.54217,3.0292,4
5874,7.09862,11781.3,0,0,7.2392,1.54245,3.0294,4
5875,7.09882,11777.6,0,0,7.28307,1.54275,3.0296,4
5876,7.09902,11773.7,0,0,7.31817,1.54304,3.02981,4
5877,7.09923,11770.5,0,0,7.21688,1.54331,3.03001,4
5878,7.09943,11768.1,0,0,7.13585,1.54357,3.03021,4
5879,7.09963,11765.3,0,0,7.20039,1.54387,3.03042,4
5880,7.09984,11762,0,0,7.26122,1.54417,3.03062,4
5881,7.10004,11758.4,0,0,7.30989,1.54446,3.03082,4
5882,7.10024,11754.5,0,0,7.34882,1.54476,3.03103,4
5883,7.10045,11751.1,0,0,7.26459,1.54503,3.03123,4
5884,7.10065,11748.4,0,0,7.19719,1.5453,3.03144,4
5885,7.10085,11746.2,0,0,7.13401,1.54557,3.03164,4
5886,7.10105,11744.8,0,0,7.04169,1.54582,3.03184,4
5887,7.10126,11744.2,0,0,6.96783,1.54608,3.03205,4
5888,7.10146,11743.9,0,0,6.95052,1.54635,3.03225,4
5889,7.10166,11743.7,0,0,6.95983,1.54662,3.03245,4
5890,7.10186,11743.6,0,0,6.96729,1.54689,3.03266,4
5891,7.10207,11743.6,0,0,6.97325,1.54716,3.03286,4
5892,7.10227,11743.7,0,0,6.95949,1.54743,3.03306,4
5893,7.10247,11744.2,0,0,6.92529,1.54769,3.03327,4
5894,7.10267,11745.2,0,0,6.88865,1.54795,3.03347,4
5895,7.10288,11746.4,0,0,6.86862,1.54822,3.03367,4
5896,7.10308,11747.8,0,0,6.86188,1.54848,3.03388,4
5897,7.10328,11749.3,0,0,6.85649,1.54874,3.03408,4
5898,7.10348,11750.6,0,0,6.88924,1.54902,3.03428,4
5899,7.10369,11751.8,0,0,6.91543,1.54929,3.03449,4
5900,7.10389,11752.8,0,0,6.93639,1.54956,3.03469,4
5901,7.10409,11753.7,0,0,6.95316,1.54984,3.03489,4
5902,7.10429,11754.5,0,0,6.96657,1.55011,3.0351,4
5903,7.1045,11755.1,0,0,6.9773,1.55038,3.0353,4
5904,7.1047,11755.7,0,0,6.98126,1.55066,3.0355,4
5905,7.1049,11756.7,0,0,6.93807,1.55092,3.03571,4
5906,7.1051,11757.9,0,0,6.90352,1.55118,3.03591,4
5907,7.10531,11758.9,0,0,6.92223,1.55145,3.03611,4
5908,7.10551,11759.9,0,0,6.9372,1.55172,3.03632,4
5909,7.10571,11760.8,0,0,6.93992,1.55199,3.03652,4
5910,7.10591,11761.7,0,0,6.94209,1.55226,3.03673,4
5911,7.10611,11762.1,0,0,6.99931,1.55255,3.03693,4
5912,7.10632,11762,0,0,7.04508,1.55283,3.03713,4
5913,7.10652,11761.6,0,0,7.0817,1.55311,3.03734,4
5914,7.10672,11760.4,0,0,7.15707,1.55341,3.03754,4
5915,7.10692,11758.6,0,0,7.21737,1.55371,3.03774,4
5916,7.10713,11756.3,0,0,7.26561,1.554,3.03795,4
5917,7.10733,11753.5,0,0,7.3042,1.5543,3.03815,4
5918,7.10753,11750.4,0,0,7.31665,1.55459,3.03835,4
5919,7.10773,11747.5,0,0,7.27124,1.55486,3.03856,4
5920,7.10793,11745.4,0,0,7.16077,1.55512,3.03876,4
5921,7.10814,11743.7,0,0,7.11414,1.55539,3.03896,4
5922,7.10834,11742.2,0,0,7.07684,1.55566,3.03917,4
5923,7.10854,11741.1,0,0,7.047,1.55593,3.03937,4
5924,7.10874,11740.6,0,0,6.98137,1.55619,3.03957,4
5925,7.10894,11740.2,0,0,6.97062,1.55645,3.03978,4
5926,7.10914,11739.7,0,0,7.00366,1.55673,3.03998,4
5927,7.10935,11739,0,0,7.03009,1.55701,3.04018,4
5928,7.10955,11738.1,0,0,7.05124,1.55729,3.04039,4
5929,7.10975,11737,0,0,7.08201,1.55757,3.04059,4
5930,7.10995,11735.8,0,0,7.09277,1.55785,3.04079,4
5931,7.11015,11734.4,0,0,7.12908,1.55814,3.041,4
5932,7.11035,11733.2,0,0,7.08879,1.55841,3.0412,4
5933,7.11056,11732.2,0,0,7.05655,1.55867,3.0414,4
5934,7.11076,11731.5,0,0,7.03077,1.55894,3.04161,4
5935,7.11096,11730.4,0,0,7.07947,1.55923,3.04181,4
5936,7.11116,11729.5,0,0,7.05837,1.5595,3.04202,4
5937,7.11136,11727.9,0,0,7.14301,1.5598,3.04222,4
5938,7.11156,11724.9,0,0,7.31617,1.56012,3.04242,4
5939,7.11177,11720.4,0,0,7.48211,1.56045,3.04263,4
5940,7.11197,11715.7,0,0,7.482,1.56074,3.04283,4
5941,7.11217,11710.8,0,0,7.48191,1.56104,3.04303,4
5942,7.11237,11706.1,0,0,7.43116,1.56132,3.04324,4
5943,7.11257,11701.8,0,0,7.35823,1.5616,3.04344,4
5944,7.11277,11698.1,0,0,7.29988,1.56187,3.04364,4
5945,7.11297,11694.6,0,0,7.2532,1.56215,3.04385,4
5946,7.11317,11691.6,0,0,7.21586,1.56242,3.04405,4
5947,7.11338,11688.5,0,0,7.22755,1.56271,3.04425,4
5948,7.11358,11685.3,0,0,7.2369,1.563,3.04446,4
5949,7.11378,11682.2,0,0,7.24438,1.56328,3.04466,4
5950,7.11398,11679.4,0,0,7.20417,1.56355,3.04486,4
5951,7.11418,11676.6,0,0,7.2182,1.56384,3.04507,4
5952,7.11438,11673.8,0,0,7.21558,1.56412,3.04527,4
5953,7.11458,11671.1,0,0,7.21348,1.5644,3.04547,4
5954,7.11478,11668,0,0,7.28089,1.5647,3.04568,4
5955,7.11499,11664.4,0,0,7.33482,1.565,3.04588,4
5956,7.11519,11660.4,0,0,7.38715,1.5653,3.04608,4
5957,7.11539,11656,0,0,7.42902,1.56561,3.04629,4
5958,7.11559,11651.3,0,0,7.46251,1.56591,3.04649,4
5959,7.11579,11647.2,0,0,7.37405,1.56618,3.04669,4
5960,7.11599,11643,0,0,7.39095,1.56648,3.0469,4
5961,7.11619,11638.6,0,0,7.40447,1.56677,3.0471,4
5962,7.11639,11634.2,0,0,7.41529,1.56706,3.0473,4
5963,7.11659,11630.4,0,0,7.33165,1.56734,3.04751,4
5964,7.11679,11626.5,0,0,7.35243,1.56763,3.04771,4
5965,7.117,11623.1,0,0,7.29524,1.5679,3.04792,4
5966,7.1172,11620.2,0,0,7.23098,1.56817,3.04812,4
5967,7.1174,11618.2,0,0,7.12856,1.56843,3.04832,4
5968,7.1176,11617,0,0,7.04662,1.56869,3.04853,4
5969,7.1178,11616.5,0,0,6.98107,1.56895,3.04873,4
5970,7.118,11616.7,0,0,6.92863,1.5692,3.04893,4
5971,7.1182,11617.3,0,0,6.89596,1.56946,3.04914,4
5972,7.1184,11617.5,0,0,6.97163,1.56975,3.04934,4
5973,7.1186,11617.3,0,0,7.03216,1.57003,3.04954,4
5974,7.1188,11616.5,0,0,7.13124,1.57033,3.04975,4
5975,7.119,11615.5,0,0,7.15985,1.57062,3.04995,4
5976,7.1192,11614.5,0,0,7.14118,1.57089,3.05015,4
5977,7.1194,11613.7,0,0,7.12624,1.57117,3.05036,4
5978,7.1196,11612.8,0,0,7.14201,1.57145,3.05056,4
5979,7.1198,11611.9,0,0,7.13153,1.57172,3.05076,4
5980,7.12001,11611.1,0,0,7.12314,1.572,3.05097,4
5981,7.12021,11610.3,0,0,7.12106,1.57228,3.05117,4
5982,7.12041,11609.5,0,0,7.11477,1.57255,3.05137,4
5983,7.12061,11608.8,0,0,7.10511,1.57283,3.05158,4
5984,7.12081,11608.9,0,0,7.01392,1.57308,3.05178,4
5985,7.12101,11609.5,0,0,6.94561,1.57334,3.05198,4
5986,7.12121,11610.7,0,0,6.88632,1.57359,3.05219,4
5987,7.12141,11612.3,0,0,6.84353,1.57385,3.05239,4
5988,7.12161,11614.3,0,0,6.80931,1.5741,3.05259,4
5989,7.12181,11615.4,0,0,6.93916,1.57439,3.0528,4
5990,7.12201,11615.7,0,0,7.04304,1.57469,3.053,4
5991,7.12221,11615.1,0,0,7.15832,1.57499,3.05321,4
5992,7.12241,11613.6,0,0,7.25054,1.57529,3.05341,4
5993,7.12261,11612.1,0,0,7.21835,1.57557,3.05361,4
5994,7.12281,11611.3,0,0,7.13239,1.57583,3.05382,4
5995,7.12301,11610.9,0,0,7.06361,1.57609,3.05402,4
5996,7.12321,11610.9,0,0,7.00859,1.57635,3.05422,4
5997,7.12341,11611.2,0,0,6.96458,1.57661,3.05443,4
5998,7.12361,11611.9,0,0,6.92936,1.57687,3.05463,4
5999,7.12381,11611.5,0,0,7.08115,1.57718,3.05483,4
6000,7.12401,11611.5,0,0,7.01334,1.57744,3.05504,4
6001,7.12421,11612,0,0,6.95909,1.57769,3.05524,4
6002,7.12441,11611.4,0,0,7.09116,1.578,3.05544,4
6003,7.12461,11609.9,0,0,7.19682,1.5783,3.05565,4
6004,7.12481,11608.4,0,0,7.18462,1.57858,3.05585,4
6005,7.12501,11606.5,0,0,7.2302,1.57887,3.05605,4
6006,7.12521,11604.1,0,0,7.26667,1.57916,3.05626,4
6007,7.12541,11601.3,0,0,7.29584,1.57945,3.05646,4
6008,7.12561,11598.3,0,0,7.31918,1.57974,3.05666,4
6009,7.12581,11595,0,0,7.33785,1.58003,3.05687,4
6010,7.12601,11591.5,0,0,7.34358,1.58032,3.05707,4
6011,7.12621,11588,0,0,7.32972,1.58061,3.05727,4
6012,7.12641,11584.5,0,0,7.31864,1.58089,3.05748,4
6013,7.12661,11581,0,0,7.30977,1.58118,3.05768,4
6014,7.12681,11577.5,0,0,7.30267,1.58146,3.05788,4
6015,7.12701,11574.1,0,0,7.297,1.58175,3.05809,4
6016,7.12721,11571.4,0,0,7.18602,1.58201,3.05829,4
6017,7.12741,11569.5,0,0,7.09723,1.58226,3.05849,4
6018,7.12761,11568.5,0,0,7.00296,1.58252,3.0587,4
6019,7.12781,11567.9,0,0,6.95079,1.58277,3.0589,4
6020,7.12801,11567.6,0,0,6.95079,1.58304,3.05911,4
6021,7.12821,11567.4,0,0,6.95079,1.58331,3.05931,4
6022,7.1284,11567.5,0,0,6.93225,1.58357,3.05951,4
6023,7.1286,11567.6,0,0,6.93596,1.58384,3.05972,4
6024,7.1288,11568,0,0,6.92039,1.58411,3.05992,4
6025,7.129,11568.5,0,0,6.90793,1.58437,3.06012,4
6026,7.1292,11569.5,0,0,6.86547,1.58462,3.06033,4
6027,7.1294,11570.2,0,0,6.91492,1.5849,3.06053,4
6028,7.1296,11570.6,0,0,6.95448,1.58518,3.06073,4
6029,7.1298,11570.5,0,0,7.01844,1.58546,3.06094,4
6030,7.13,11570,0,0,7.06961,1.58575,3.06114,4
6031,7.1302,11569.1,0,0,7.11055,1.58603,3.06134,4
6032,7.1304,11567.9,0,0,7.1433,1.58632,3.06155,4
6033,7.1306,11566.4,0,0,7.1695,1.5866,3.06175,4
6034,7.1308,11564.7,0,0,7.16738,1.58688,3.06195,4
6035,7.131,11562.6,0,0,7.22102,1.58717,3.06216,4
6036,7.1312,11560,0,0,7.26392,1.58746,3.06236,4
6037,7.13139,11557,0,0,7.29825,1.58776,3.06256,4
6038,7.13159,11554.1,0,0,7.27038,1.58803,3.06277,4
6039,7.13179,11551.2,0,0,7.26194,1.58832,3.06297,4
6040,7.13199,11548.7,0,0,7.19971,1.58858,3.06317,4
6041,7.13219,11546.2,0,0,7.2054,1.58887,3.06338,4
6042,7.13239,11543.7,0,0,7.18224,1.58914,3.06358,4
6043,7.13259,11541.2,0,0,7.19143,1.58942,3.06378,4
6044,7.13279,11538.9,0,0,7.17106,1.5897,3.06399,4
6045,7.13299,11536.7,0,0,7.15477,1.58997,3.06419,4
6046,7.13319,11534.9,0,0,7.10934,1.59024,3.06439,4
6047,7.13339,11533.3,0,0,7.073,1.59051,3.0646,4
6048,7.13358,11532.1,0,0,7.04392,1.59077,3.0648,4
6049,7.13378,11531.2,0,0,7.01603,1.59104,3.065,4
6050,7.13398,11530.2,0,0,7.03999,1.59132,3.06521,4
6051,7.13418,11529,0,0,7.05916,1.59159,3.06541,4
6052,7.13438,11527.8,0,0,7.07449,1.59187,3.06562,4
6053,7.13458,11526.5,0,0,7.08675,1.59215,3.06582,4
6054,7.13478,11524.5,0,0,7.17951,1.59245,3.06602,4
6055,7.13498,11521.9,0,0,7.25371,1.59274,3.06623,4
6056,7.13517,11518.7,0,0,7.31308,1.59304,3.06643,4
6057,7.13537,11515.6,0,0,7.29609,1.59332,3.06663,4
6058,7.13557,11513.2,0,0,7.18065,1.59358,3.06684,4
6059,7.13577,11511.8,0,0,7.05108,1.59383,3.06704,4
6060,7.13597,11511.4,0,0,6.94743,1.59407,3.06724,4
6061,7.13617,11511.7,0,0,6.8645,1.59432,3.06745,4
6062,7.13637,11512,0,0,6.88176,1.59459,3.06765,4
6063,7.13657,11512.4,0,0,6.89557,1.59486,3.06785,4
6064,7.13676,11512.6,0,0,6.939,1.59513,3.06806,4
6065,7.13696,11512.7,0,0,6.94135,1.5954,3.06826,4
6066,7.13716,11513.4,0,0,6.89221,1.59566,3.06846,4
6067,7.13736,11514.6,0,0,6.82964,1.5959,3.06867,4
6068,7.13756,11516.1,0,0,6.80284,1.59616,3.06887,4
6069,7.13776,11517.9,0,0,6.7814,1.59641,3.06907,4
6070,7.13795,11519.3,0,0,6.84766,1.59669,3.06928,4
6071,7.13815,11520.2,0,0,6.90067,1.59697,3.06948,4
6072,7.13835,11520.9,0,0,6.94308,1.59724,3.06968,4
6073,7.13855,11521.2,0,0,6.97701,1.59752,3.06989,4
6074,7.13875,11521.4,0,0,6.9949,1.59779,3.07009,4
6075,7.13895,11521.4,0,0,7.00922,1.59807,3.07029,4
6076,7.13914,11521.1,0,0,7.02992,1.59834,3.0705,4
6077,7.13934,11520.6,0,0,7.05572,1.59862,3.0707,4
6078,7.13954,11519.6,0,0,7.09943,1.5989,3.0709,4
6079,7.13974,11518.2,0,0,7.14824,1.59919,3.07111,4
6080,7.13994,11516.2,0,0,7.2057,1.59948,3.07131,4
6081,7.14014,11513.7,0,0,7.25167,1.59977,3.07151,4
6082,7.14033,11510.7,0,0,7.28845,1.60007,3.07172,4
6083,7.14053,11507.6,0,0,7.28562,1.60035,3.07192,4
6084,7.14073,11505,0,0,7.20939,1.60061,3.07213,4
6085,7.14093,11502.8,0,0,7.1484,1.60088,3.07233,4
6086,7.14113,11501,0,0,7.09961,1.60114,3.07253,4
6087,7.14132,11499.5,0,0,7.06058,1.60141,3.07274,4
6088,7.14152,11497.3,0,0,7.15398,1.60171,3.07294,4
6089,7.14172,11494.6,0,0,7.22869,1.602,3.07314,4
6090,7.14192,11491.3,0,0,7.28387,1.6023,3.07335,4
6091,7.14212,11487.6,0,0,7.32341,1.60259,3.07355,4
6092,7.14231,11483.6,0,0,7.35964,1.60289,3.07375,4
6093,7.14251,11479.3,0,0,7.38402,1.60318,3.07396,4
6094,7.14271,11475,0,0,7.38051,1.60347,3.07416,4
6095,7.14291,11470.8,0,0,7.35004,1.60375,3.07436,4
6096,7.14311,11466.7,0,0,7.32567,1.60403,3.07457,4
6097,7.1433,11463.6,0,0,7.19501,1.60428,3.07477,4
6098,7.1435,11460.7,0,0,7.18779,1.60456,3.07497,4
6099,7.1437,11457.9,0,0,7.18202,1.60484,3.07518,4
6100,7.1439,11455.2,0,0,7.1774,1.60512,3.07538,4
6101,7.14409,11452.8,0,0,7.14596,1.60539,3.07558,4
6102,7.14429,11450.7,0,0,7.12082,1.60566,3.07579,4
6103,7.14449,11448.9,0,0,7.09144,1.60593,3.07599,4
6104,7.14469,11447.4,0,0,7.06794,1.6062,3.07619,4
6105,7.14489,11446.1,0,0,7.0584,1.60647,3.0764,4
6106,7.14508,11445,0,0,7.04151,1.60674,3.0766,4
6107,7.14528,11444.1,0,0,7.03725,1.60701,3.0768,4
6108,7.14548,11443.2,0,0,7.03385,1.60728,3.07701,4
6109,7.14568,11442.6,0,0,7.02187,1.60754,3.07721,4
6110,7.14587,11442.1,0,0,7.01228,1.60781,3.07741,4
6111,7.14607,11441.5,0,0,7.03237,1.60809,3.07762,4
6112,7.14627,11441.4,0,0,6.96967,1.60834,3.07782,4
6113,7.14647,11441.3,0,0,6.99828,1.60862,3.07802,4
6114,7.14666,11441,0,0,7.02116,1.60889,3.07823,4
6115,7.14686,11440.6,0,0,7.03947,1.60917,3.07843,4
6116,7.14706,11439.5,0,0,7.12329,1.60946,3.07863,4
6117,7.14726,11438,0,0,7.19034,1.60975,3.07884,4
6118,7.14745,11436.3,0,0,7.18406,1.61003,3.07904,4
6119,7.14765,11434.7,0,0,7.17903,1.61031,3.07925,4
6120,7.14785,11433.1,0,0,7.17039,1.61059,3.07945,4
6121,7.14805,11431.7,0,0,7.14498,1.61086,3.07965,4
6122,7.14824,11430.4,0,0,7.12466,1.61113,3.07986,4
6123,7.14844,11429.5,0,0,7.07598,1.61139,3.08006,4
6124,7.14864,11428.7,0,0,7.06946,1.61166,3.08026,4
6125,7.14883,11428.2,0,0,7.03183,1.61193,3.08047,4
6126,7.14903,11427.4,0,0,7.08032,1.61221,3.08067,4
6127,7.14923,11426.3,0,0,7.10989,1.61249,3.08087,4
6128,7.14943,11425.1,0,0,7.13354,1.61277,3.08108,4
6129,7.14962,11424,0,0,7.12476,1.61305,3.08128,4
6130,7.14982,11422.9,0,0,7.11772,1.61332,3.08148,4
6131,7.15002,11421.8,0,0,7.1121,1.61359,3.08169,4
6132,7.15021,11420.8,0,0,7.1076,1.61387,3.08189,4
6133,7.15041,11419.8,0,0,7.104,1.61414,3.08209,4
6134,7.15061,11418.7,0,0,7.12422,1.61442,3.0823,4
6135,7.15081,11417.4,0,0,7.14039,1.6147,3.0825,4
6136,7.151,11416,0,0,7.15333,1.61498,3.0827,4
6137,7.1512,11414.1,0,0,7.21898,1.61527,3.08291,4
6138,7.1514,11411.6,0,0,7.29907,1.61557,3.08311,4
6139,7.15159,11408.4,0,0,7.36774,1.61587,3.08331,4
6140,7.15179,11404.7,0,0,7.42267,1.61618,3.08352,4
6141,7.15199,11400.5,0,0,7.46662,1.61648,3.08372,4
6142,7.15218,11396.3,0,0,7.44659,1.61677,3.08392,4
6143,7.15238,11392.2,0,0,7.42135,1.61705,3.08413,4
6144,7.15258,11388.3,0,0,7.39655,1.61733,3.08433,4
6145,7.15277,11384.4,0,0,7.37671,1.61762,3.08453,4
6146,7.15297,11380.7,0,0,7.36084,1.6179,3.08474,4
6147,7.15317,11377,0,0,7.34814,1.61819,3.08494,4
6148,7.15336,11373.5,0,0,7.33799,1.61847,3.08514,4
6149,7.15356,11370.7,0,0,7.23737,1.61873,3.08535,4
6150,7.15376,11368.6,0,0,7.15688,1.61899,3.08555,4
6151,7.15395,11367.1,0,0,7.09249,1.61925,3.08575,4
6152,7.15415,11366,0,0,7.05951,1.61952,3.08596,4
6153,7.15435,11364.3,0,0,7.16231,1.61982,3.08616,4
6154,7.15454,11362,0,0,7.24455,1.62011,3.08636,4
6155,7.15474,11359.3,0,0,7.31034,1.62041,3.08657,4
6156,7.15494,11356.2,0,0,7.36298,1.62071,3.08677,4
6157,7.15513,11352.6,0,0,7.42345,1.62101,3.08697,4
6158,7.15533,11348.8,0,0,7.42587,1.6213,3.08718,4
6159,7.15553,11345.5,0,0,7.36324,1.62158,3.08738,4
6160,7.15572,11342.6,0,0,7.31313,1.62185,3.08758,4
6161,7.15592,11339.9,0,0,7.27305,1.62213,3.08779,4
6162,7.15612,11337.6,0,0,7.24098,1.6224,3.08799,4
6163,7.15631,11335.5,0,0,7.21071,1.62267,3.0882,4
6164,7.15651,11333.6,0,0,7.19573,1.62295,3.0884,4
6165,7.15671,11331.9,0,0,7.18375,1.62322,3.0886,4
6166,7.1569,11330.3,0,0,7.17416,1.6235,3.08881,4
6167,7.1571,11329.3,0,0,7.11095,1.62376,3.08901,4
6168,7.15729,11328.4,0,0,7.10206,1.62403,3.08921,4
6169,7.15749,11327.7,0,0,7.09494,1.62431,3.08942,4
6170,7.15769,11327.1,0,0,7.08925,1.62458,3.08962,4
6171,7.15788,11326.7,0,0,7.0847,1.62485,3.08982,4
6172,7.15808,11326.1,0,0,7.10416,1.62513,3.09003,4
6173,7.15828,11325.5,0,0,7.11973,1.62541,3.09023,4
6174,7.15847,11324.9,0,0,7.1137,1.62568,3.09043,4
6175,7.15867,11324.4,0,0,7.10888,1.62595,3.09064,4
6176,7.15886,11324,0,0,7.10503,1.62623,3.09084,4
6177,7.15906,11323.7,0,0,7.09732,1.6265,3.09104,4
6178,7.15926,11323.4,0,0,7.09115,1.62677,3.09125,4
6179,7.15945,11322.7,0,0,7.14161,1.62706,3.09145,4
6180,7.15965,11321.8,0,0,7.17737,1.62734,3.09165,4
6181,7.15984,11320.6,0,0,7.21059,1.62763,3.09186,4
6182,7.16004,11319.1,0,0,7.23716,1.62791,3.09206,4
6183,7.16024,11317.5,0,0,7.25381,1.6282,3.09226,4
6184,7.16043,11315.7,0,0,7.26713,1.62848,3.09247,4
6185,7.16063,11313.7,0,0,7.28239,1.62877,3.09267,4
6186,7.16082,11311.5,0,0,7.2946,1.62905,3.09287,4
6187,7.16102,11308.7,0,0,7.37793,1.62936,3.09308,4
6188,7.16122,11305.2,0,0,7.45376,1.62966,3.09328,4
6189,7.16141,11301.1,0,0,7.51443,1.62997,3.09348,4
6190,7.16161,11296.6,0,0,7.56296,1.63028,3.09369,4
6191,7.1618,11292.7,0,0,7.44516,1.63054,3.09389,4
6192,7.162,11289.9,0,0,7.28595,1.63079,3.09409,4
6193,7.1622,11288.1,0,0,7.15859,1.63104,3.0943,4
6194,7.16239,11286.7,0,0,7.12166,1.63131,3.0945,4
6195,7.16259,11285.6,0,0,7.09212,1.63158,3.0947,4
6196,7.16278,11284.2,0,0,7.1562,1.63187,3.09491,4
6197,7.16298,11282.1,0,0,7.24426,1.63217,3.09511,4
6198,7.16317,11279.9,0,0,7.27791,1.63246,3.09531,4
6199,7.16337,11278.1,0,0,7.21712,1.63272,3.09552,4
6200,7.16357,11276.6,0,0,7.17774,1.63299,3.09572,4
6201,7.16376,11275.4,0,0,7.14624,1.63326,3.09592,4
6202,7.16396,11274.5,0,0,7.11178,1.63353,3.09613,4
6203,7.16415,11273.8,0,0,7.09347,1.6338,3.09633,4
6204,7.16435,11273,0,0,7.11579,1.63408,3.09653,4
6205,7.16454,11271.9,0,0,7.16132,1.63436,3.09674,4
6206,7.16474,11270.8,0,0,7.17008,1.63464,3.09694,4
6207,7.16493,11269.4,0,0,7.20475,1.63493,3.09714,4
6208,7.16513,11267.9,0,0,7.23249,1.63521,3.09735,4
6209,7.16533,11266.1,0,0,7.25929,1.6355,3.09755,4
6210,7.16552,11264.1,0,0,7.28073,1.63578,3.09775,4
6211,7.16572,11261.9,0,0,7.29788,1.63607,3.09796,4
6212,7.16591,11259.6,0,0,7.3116,1.63636,3.09816,4
6213,7.16611,11257.1,0,0,7.32258,1.63664,3.09837,4
6214,7.1663,11255.2,0,0,7.24359,1.63691,3.09857,4
6215,7.1665,11253.8,0,0,7.1804,1.63717,3.09877,4
6216,7.16669,11252.3,0,0,7.19456,1.63745,3.09898,4
6217,7.16689,11250.8,0,0,7.19205,1.63773,3.09918,4
6218,7.16708,11249.4,0,0,7.19004,1.63801,3.09938,4
6219,7.16728,11248,0,0,7.18844,1.63829,3.09959,4
6220,7.16747,11246.6,0,0,7.18715,1.63856,3.09979,4
6221,7.16767,11245.3,0,0,7.18612,1.63884,3.09999,4
6222,7.16786,11244,0,0,7.17606,1.63911,3.1002,4
6223,7.16806,11242.9,0,0,7.16801,1.63939,3.1004,4
6224,7.16825,11241.6,0,0,7.18927,1.63967,3.1006,4
6225,7.16845,11240.7,0,0,7.13231,1.63993,3.10081,4
6226,7.16864,11240.2,0,0,7.08674,1.6402,3.10101,4
6227,7.16884,11239.9,0,0,7.05955,1.64046,3.10121,4
6228,7.16904,11239.5,0,0,7.09327,1.64074,3.10142,4
6229,7.16923,11239.1,0,0,7.09716,1.64102,3.10162,4
6230,7.16943,11238.7,0,0,7.10027,1.64129,3.10182,4
6231,7.16962,11238.6,0,0,7.07038,1.64155,3.10203,4
6232,7.16982,11238.4,0,0,7.07884,1.64183,3.10223,4
6233,7.17001,11238.2,0,0,7.08562,1.6421,3.10243,4
6234,7.17021,11237.9,0,0,7.09104,1.64238,3.10264,4
