time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target,active_rate,confidence,alpha
138,4.49468,4346.37,0,0,4.36768,2.00682,2.00867,4,19.398,2.00682,1.13e-05
139,4.49725,4352.8,0,0,4.38578,2.00694,2.00879,4,19.398,2.00694,1.13e-05
140,4.49982,4359.22,0,0,4.40446,2.00706,2.00892,4,19.398,2.00706,1.13e-05
141,4.50239,4365.63,0,0,4.43325,2.00718,2.00904,4,19.398,2.00718,1.13e-05
142,4.50495,4372.03,0,0,4.45917,2.0073,2.00917,4,19.398,2.0073,1.13e-05
143,4.50751,4378.43,0,0,4.46811,2.00743,2.00929,4,19.398,2.00743,1.13e-05
144,4.51008,4384.82,0,0,4.49054,2.00755,2.00942,4,19.398,2.00755,1.13e-05
145,4.51264,4391.2,0,0,4.5179,2.00767,2.00954,4,19.398,2.00767,1.13e-05
146,4.51519,4397.58,0,0,4.54252,2.0078,2.00967,4,19.398,2.0078,1.13e-05
147,4.51775,4403.95,0,0,4.56468,2.00793,2.00979,4,19.398,2.00793,1.13e-05
148,4.52031,4410.31,0,0,4.57745,2.00806,2.00992,4,19.398,2.00806,1.13e-05
149,4.52286,4416.66,0,0,4.58894,2.00818,2.01004,4,19.398,2.00818,1.13e-05
150,4.52541,4423.01,0,0,4.56329,2.00831,2.01017,4,19.398,2.00831,1.13e-05
151,4.52796,4429.35,0,0,4.5161,2.00844,2.0103,4,19.398,2.00844,1.13e-05
152,4.53051,4435.69,0,0,4.47362,2.00856,2.01042,4,19.398,2.00856,1.13e-05
153,4.53306,4442.01,0,0,4.42814,2.00868,2.01055,4,19.398,2.00868,1.13e-05
154,4.53561,4448.33,0,0,4.39446,2.0088,2.01067,4,19.398,2.0088,1.13e-05
155,4.53815,4454.65,0,0,4.3569,2.00891,2.0108,4,19.398,2.00891,1.13e-05
156,4.5407,4460.95,0,0,4.32309,2.00903,2.01093,4,19.398,2.00903,1.13e-05
157,4.54324,4467.25,0,0,4.29991,2.00914,2.01105,4,19.398,2.00914,1.13e-05
158,4.54578,4473.55,0,0,4.29353,2.00926,2.01118,4,19.398,2.00926,1.13e-05
159,4.54832,4479.83,0,0,4.28779,2.00937,2.01131,4,19.398,2.00937,1.13e-05
160,4.55085,4486.11,0,0,4.31148,2.00948,2.01143,4,19.398,2.00948,1.13e-05
161,4.55339,4492.38,0,0,4.3328,2.0096,2.01156,4,19.398,2.0096,1.13e-05
162,4.55592,4498.65,0,0,4.36397,2.00972,2.01169,4,19.398,2.00972,1.13e-05
163,4.55846,4504.91,0,0,4.39202,2.00984,2.01182,4,19.398,2.00984,1.13e-05
