time,temp,est,door,compressor
915,3.825,349.644,0,0
916,3.45987,362.982,0,0
917,3.45987,401.096,0,0
918,3.84926,409.133,0,0
919,3.63054,434.389,0,0
920,3.92199,437.137,0,0
921,3.58183,478.698,0,0
922,3.94621,494.401,0,0
923,3.67922,515.461,0,0
924,3.94621,476.994,0,0
925,4.06718,392.799,0,0
926,3.87351,354.107,0,0
927,3.72785,336.178,0,0
928,3.65488,333.12,0,0
929,3.97042,311.783,0,0
930,3.97042,284.494,0,0
931,3.77644,262.842,0,0
932,3.55746,251.875,0,0
933,3.87351,233.962,0,0
934,3.60619,216.781,0,0
935,3.99462,182.867,0,0
936,3.67922,169.084,0,0
937,3.65488,165.849,0,0
938,3.72785,160.521,0,0
939,3.77644,157.472,0,0
940,3.60619,163.063,0,0
941,4.16378,152.016,0,0
942,3.65488,151.522,0,0
943,3.67922,149.96,0,0
944,3.84926,141.075,0,0
945,3.48428,143.038,0,0
946,3.65488,140.39,0,0
947,3.77644,137.938,0,0
948,3.99462,132.17,0,0
949,3.55746,134.002,0,0
950,3.75215,134.994,0,0
951,3.77644,136.612,0,0
952,3.55746,143.249,0,0
953,3.50868,152.454,0,0
954,3.70354,162.982,0,0
955,3.70354,172.515,0,0
956,3.41101,194.413,0,0
957,3.72785,209.691,0,0
958,3.75215,220.55,0,0
959,3.45987,247.432,0,0
960,3.21517,324.037,0,0
961,3.75215,434.507,0,0
962,3.77644,684.413,0,0
963,3.72785,1272.35,0,0
964,3.48428,1272.35,0,0
965,3.87351,1272.35,0,0
966,3.97042,1272.35,0,0
967,3.58183,1272.35,0,0
968,4.16378,1272.35,0,0
969,3.87351,1272.35,0,0
970,3.50868,1272.35,0,0
971,3.825,1272.35,0,0
972,3.87351,1272.35,0,0
973,3.58183,1272.35,0,0
974,3.97042,1272.35,0,0
975,4.09134,1272.35,0,0
976,3.77644,1272.35,0,0
977,3.84926,1272.35,0,0
978,3.80073,1272.35,0,0
979,3.41101,1272.35,0,0
980,3.65488,1272.35,0,0
981,3.825,1272.35,0,0
982,3.80073,1272.35,0,0
983,3.65488,1272.35,0,0
984,3.58183,1272.35,0,0
985,3.75215,1272.35,0,0
986,3.75215,1272.35,0,0
987,4.30839,1272.35,0,0
988,3.97042,3600,0,1
989,3.31317,3600,0,1
990,3.26419,3600,0,1
991,2.52429,3600,0,1
992,3.06784,3600,0,1
993,2.54912,3600,0,1
994,2.17557,3600,0,1
995,1.95017,3600,0,1
996,2.12557,3600,0,1
997,2.42489,3600,0,0
998,2.20056,3600,0,0
999,2.22553,3600,0,0
1000,2.27543,3600,0,0
1001,2.22553,3600,0,0
1002,2.02541,3600,0,0
1003,1.84969,3600,0,0
1004,2.30038,3600,0,0
1005,2.17557,3600,0,0
1006,2.40001,3600,0,0
1007,2.3253,3600,0,0
1008,2.07552,3600,0,0
1009,1.97526,3600,0,0
1010,2.07552,3600,0,0
1011,1.7742,3600,0,0
1012,1.95017,3600,0,0
1013,1.84969,3600,0,0
1014,2.22553,3600,0,0
1015,1.6986,3600,0,0
1016,2.30038,3600,0,0
1017,2.12557,3600,0,0
1018,1.97526,3600,0,0
1019,2.05047,3600,0,0
1020,2.10055,3600,0,0
1021,1.6986,3600,0,0
1022,1.79938,3600,0,0
1023,1.82454,3600,0,0
1024,2.07552,3600,0,0
1025,1.79938,3600,0,0
1026,1.82454,3600,0,0
1027,1.84969,3600,0,0
1028,2.12557,3600,0,0
1029,2.17557,3600,0,0
1030,2.07552,3600,0,0
1031,1.62289,3600,0,0
1032,2.07552,3600,0,0
1033,2.07552,3600,0,0
1034,1.64814,3600,0,0
1035,2.07552,3600,0,0
1036,2.17557,3600,0,0
1037,2.12557,3600,0,0
1038,1.95017,3600,0,0
1039,2.00034,3600,0,0
1040,1.89996,3600,0,0
1041,2.12557,3600,0,0
